,,,,Promedio,Desviación
9.03,6.876416218,,,,
9.3,7.118848221,,,,
8.994,7.331982269,,,,
9.136,7.252137892,,,,
9.1,7.121657111,,,,
9.232,7.303298981,,,,
8.468,6.490067488,,,,
9.264,7.217361291,,,,
9.336,7.019622782,,,,
8.526,7.364870943,,,,
9.26,7.343868191,,,,
9.35,7.099823941,,,,
7.916,12.16753648,,,,
8.94,27.89581331,,,,
9.104,7.295285053,,,,
8.962,7.044469888,,,,
8.934,21.02516692,,,,
9.126,6.312061787,,,,
9.1,7.324616031,,,,
8.938,7.242800287,,,,
9.188,7.491372104,,,,
8.668,8.377695148,,,,
9.16,7.327100381,,,,
8.524,7.602461707,,,,
9.366,6.629332093,,,,
9.15,7.200520814,,,,
9.386,7.064064269,,,,
9.058,7.135168954,,,,
9.35,6.684272586,,,,
8.886,22.49775553,,,,
8.978,29.12245725,,,,
9.416,7.53889541,,,,
9.202,6.410085491,,,,
9.32,7.561058127,,,,
9.058,28.99218233,,,,
9.346,7.146907303,,,,
9.118,6.846610548,,,,
9.298,6.993225007,,,,
9.06,29.05375019,,,,
9.04,6.300031746,,,,
9.088,7.11647778,,,,
8.778,29.22903892,,,,
9.02,20.80460526,,,,
9.342,7.507931539,,,,
9.114,6.992639273,,,,
8.758,7.262192231,,,,
8.824,6.845803386,,,,
9.374,7.519449714,,,,
8.916,12.06370358,,,,
8.96,6.48123445,,,,
9.338,6.918363679,,,,
9.5,7.166449609,,,,
9.498,7.036618222,,,,
9.264,7.888618637,,,,
9.574,6.636604855,,,,
8.392,33.7735153,,,,
9.402,7.089174564,,,,
9.154,7.13234071,,,,
8.608,6.807520547,,,,
8.804,7.321856595,,,,
9.238,25.0406341,,,,
9.356,6.992371844,,,,
9.144,7.046365304,,,,
8.346,33.37091974,,,,
9.252,7.446643271,,,,
9.428,7.01689504,,,,
9.126,29.12425319,,,,
8.266,12.20718002,,,,
8.886,29.20118155,,,,
9.278,6.426252096,,,,
9.258,6.740877984,,,,
9.472,6.620967905,,,,
9.15,7.074425772,,,,
9.424,7.258389904,,,,
9.284,7.137740819,,,,
8.84,7.356792779,,,,
9.474,7.35835063,,,,
9.426,7.223885658,,,,
8.866,29.04438059,,,,
8.978,27.84940782,,,,
9.418,6.674374577,,,,
8.146,16.07808086,,,,
8.172,27.65289164,,,,
9.552,7.088814852,,,,
9.488,6.765637886,,,,
9.492,7.652577082,,,,
9.418,7.515269523,,,,
8.31,19.6405168,,,,
9.528,7.573454694,,,,
8.55,33.78046033,,,,
9.536,7.071400427,,,,
9.158,29.11757263,,,,
8.89,29.14793132,,,,
8.766,6.935361851,,,,
8.696,6.740295542,,,,
8.8,10.98708333,,,,
9.258,7.31870453,,,,
8.912,7.3517519,,,,
9.274,31.24027727,,,,
8.99,28.2528211,,,,
8.84,6.804292763,,,,
8.722,7.301555725,,,,
9.124,6.912353,,,,
8.728,6.934696533,,,,
8.442,33.37500016,,,,
8.002,14.13654823,,,,
8.762,6.952219502,,,,
8.922,21.07168517,,,,
9.066,28.19414202,,,,
8.78,6.592996284,,,,
8.728,6.838568271,,,,
9.048,31.22014888,,,,
8.692,6.666418529,,,,
8.372,6.127447756,,,,
7.992,19.65471791,,,,
8.944,27.80699308,,,,
8.386,32.09456346,,,,
8.248,32.7347292,,,,
8.448,7.088814852,,,,
7.782,21.6848905,,,,
8.81,27.82534636,,,,
9.086,28.14332255,,,,
8.176,27.6587965,,,,
8.99,28.07913638,,,,
8.638,15.60086395,,,,
8.894,22.71076318,,,,
8.75,18.91696329,,,,
8.92,24.76961041,,,,
8.184,17.80275664,,,,
8.532,7.042796036,,,,
8.688,11.15861353,,,,
8.862,13.89600504,,,,
8.126,29.08982853,,,,
8.718,27.94942711,,,,
8.23,33.79966124,,,,
8.688,22.88586149,,,,
8.122,33.80815162,,,,
8.814,29.1627057,,,,
8.202,32.85004103,,,,
7.98,31.38642382,,,,
8.546,22.81394056,,,,
7.682,32.87176411,,,,
8.442,28.04051776,,,,
8.066,32.86599525,,,,
7.78,19.77451896,,,,
8.652,28.32403389,,,,
7.638,32.92450388,,,,
,,,,,
1000,,,,,
6.953,6.650472991,,,,
7.181,3.941349896,,,,
7.083,3.593342594,,,,
7.219,3.499576974,,,,
7.315,3.872437863,,,,
7.226,3.399253447,,,,
7.248,3.33354106,,,,
7.162,3.525018582,,,,
7.272,3.512835891,,,,
7.223,3.649557644,,,,
7.317,3.761982323,,,,
7.068,6.01226879,,,,
7.266,3.297460235,,,,
7.471,3.426537465,,,,
7.18,3.767704872,,,,
7.364,3.732493001,,,,
7.38,3.436509857,,,,
6.702,4.263472294,,,,
7.363,3.620391001,,,,
6.991,3.58927834,,,,
7.175,8.119752151,,,,
7.347,3.438981099,,,,
7.17,7.423280946,,,,
7.186,7.902620072,,,,
7.186,6.326247229,,,,
7.47,3.122675135,,,,
7.403,3.270258552,,,,
7.368,3.652201528,,,,
7.438,3.462102829,,,,
7.335,3.72944701,,,,
7.292,3.295866502,,,,
7.375,3.63900742,,,,
6.806,4.045783484,,,,
7.22,5.624197721,,,,
7.456,3.51113429,,,,
7.433,3.370387366,,,,
7.342,3.614282225,,,,
7.109,8.636383444,,,,
7.485,3.625986073,,,,
7.301,3.500628372,,,,
7.378,3.308944847,,,,
7.453,3.385231307,,,,
7.413,3.67728582,,,,
7.435,3.418153741,,,,
7.266,3.243338404,,,,
7.166,3.86709762,,,,
7.476,3.656148793,,,,
7.474,3.65394636,,,,
7.333,11.13706025,,,,
7.373,3.334647058,,,,
7.456,3.590552047,,,,
7.502,3.284508487,,,,
7.331,3.132640899,,,,
7.585,3.253732472,,,,
7.572,3.33388902,,,,
7.507,3.811292563,,,,
7.103,9.780613018,,,,
7.627,3.513384551,,,,
7.455,3.752862241,,,,
7.348,5.87715033,,,,
7.475,3.382510163,,,,
7.289,7.937473087,,,,
7.434,3.340904668,,,,
7.241,14.81434842,,,,
7.241,3.43000277,,,,
7.242,5.8591327,,,,
7.164,3.848259866,,,,
7.447,3.767650594,,,,
7.413,3.836982017,,,,
7.574,3.405073274,,,,
7.39,3.576017338,,,,
7.448,3.497898798,,,,
7.413,3.136308499,,,,
7.511,3.842119077,,,,
7.399,3.780449576,,,,
7.006,4.202138027,,,,
7.461,3.703576515,,,,
7.641,2.958398046,,,,
7.563,3.567636613,,,,
7.356,8.070766011,,,,
7.643,3.670906019,,,,
7.694,3.743309231,,,,
7.083,4.341901772,,,,
7.673,2.760085325,,,,
7.341,7.544184449,,,,
7.512,3.327439857,,,,
7.536,3.656597325,,,,
7.603,3.800709276,,,,
7.509,3.238505674,,,,
7.08,4.368249077,,,,
7.656,3.587152631,,,,
7.329,14.81157517,,,,
7.364,7.557612321,,,,
7.627,3.378146089,,,,
7.486,3.619365138,,,,
7.619,3.874511453,,,,
7.587,3.789252037,,,,
7.516,3.383747035,,,,
7.571,3.55456875,,,,
7.685,3.586610517,,,,
7.427,3.12164556,,,,
7.205,5.330945038,,,,
7.712,3.681990766,,,,
7.607,3.318817711,,,,
7.701,3.031105244,,,,
7.581,3.519579378,,,,
7.594,3.408102698,,,,
7.482,3.086045366,,,,
7.507,3.376677509,,,,
7.64,3.653272506,,,,
7.554,3.510140168,,,,
7.631,4.03817273,,,,
7.361,8.086697657,,,,
7.335,7.543525369,,,,
6.901,4.006145155,,,,
7.624,3.258623022,,,,
7.673,16.86766347,,,,
7.624,3.474568175,,,,
7.567,3.720418122,,,,
7.474,19.19670086,,,,
7.533,3.540467624,,,,
7.682,3.787991024,,,,
7.401,14.28853383,,,,
7.347,7.46797101,,,,
7.118,15.2499861,,,,
7.607,18.95190099,,,,
7.611,3.637537491,,,,
7.573,3.384474996,,,,
7.454,7.399046155,,,,
7.308,7.549777215,,,,
7.57,3.672751013,,,,
6.933,4.257993776,,,,
7.34,5.253227579,,,,
7.309,3.484181252,,,,
7.486,9.095592559,,,,
7.294,14.78511292,,,,
7.349,7.687600341,,,,
7.489,7.538028854,,,,
7.666,19.39315457,,,,
7.141,4.267214431,,,,
7.634,3.566517069,,,,
7.518,19.40725833,,,,
7.664,3.884212147,,,,
7.665,3.457567787,,,,
7.108,4.315592196,,,,
7.497,9.236882104,,,,
7.446,9.084772094,,,,
7.002,4.304648185,,,,
7.308,11.76754588,,,,
7.113,4.254906697,,,,
7.179,7.821186547,,,,
7.334,7.87314702,,,,
7.067,14.78237163,,,,
7.429,3.061528866,,,,
7.198,4.077351591,,,,
7.717,19.01691118,,,,
7.391,15.25149563,,,,
7.527,16.25513061,,,,
7.658,19.41460883,,,,
7.507,9.036810887,,,,
7.554,8.602620763,,,,
7.28,3.520738559,,,,
7.361,15.28452417,,,,
7.345,3.118008178,,,,
7.398,7.502505981,,,,
7.087,4.411964528,,,,
7.364,3.965035183,,,,
7.087,4.369831919,,,,
7.379,5.259786973,,,,
7.154,14.82809104,,,,
7.399,7.982342952,,,,
7.026,14.8202336,,,,
7.563,19.20546878,,,,
7.586,19.15120372,,,,
7.432,19.66146932,,,,
6.966,4.394865641,,,,
7.272,12.4532733,,,,
7.482,19.46472902,,,,
7.166,9.870382161,,,,
7.416,14.37146283,,,,
6.947,5.509282258,,,,
7.062,4.315107878,,,,
7.073,10.86405408,,,,
7.014,4.253681229,,,,
7.208,15.29060941,,,,
6.91,4.271053734,,,,
7.176,14.85506728,,,,
7.031,4.433964253,,,,
7.028,12.85967402,,,,
7.152,14.83107872,,,,
7.122,14.87780616,,,,
,,,,,
2000,,,,,
9.317,12.5767846,,,,
9.246,5.831164892,,,,
9.1665,29.86991426,,,,
9.4465,7.036415121,,,,
9.5245,6.834208056,,,,
9.5205,7.342041933,,,,
9.557,6.909468214,,,,
9.4865,7.07727474,,,,
9.575,7.19280022,,,,
9.4725,6.765592638,,,,
9.3815,11.75665589,,,,
9.3825,27.5154719,,,,
9.558,18.99180444,,,,
9.675,7.134029366,,,,
9.5025,26.25494227,,,,
9.5135,7.100057588,,,,
9.303,18.36636031,,,,
9.4955,6.952048601,,,,
9.467,6.48736549,,,,
9.381,20.69231352,,,,
9.4585,6.996304578,,,,
9.552,26.31673034,,,,
9.534,6.791012001,,,,
9.402,6.825276258,,,,
9.621,6.867849663,,,,
9.513,6.57957681,,,,
9.568,20.91297148,,,,
9.4905,6.444060036,,,,
9.61,6.789322499,,,,
9.5505,6.432375125,,,,
9.6705,6.721452949,,,,
9.553,6.741749847,,,,
9.4445,24.546933,,,,
9.6615,6.942904129,,,,
9.3755,26.471088,,,,
9.429,6.734534802,,,,
9.55,6.655336205,,,,
9.3155,5.607402228,,,,
9.6805,6.903145642,,,,
9.623,24.0226741,,,,
9.6335,7.277443078,,,,
9.679,7.22875916,,,,
9.375,5.441082153,,,,
9.3715,27.09904957,,,,
9.5935,6.773349079,,,,
9.5645,6.17015719,,,,
9.5905,6.853963069,,,,
9.314,31.99997506,,,,
9.5815,6.526128849,,,,
9.5895,7.028228066,,,,
9.788,6.938807967,,,,
9.6975,6.90007201,,,,
9.513,6.285684609,,,,
9.706,7.308184727,,,,
9.6545,6.634766744,,,,
9.315,24.44573122,,,,
9.5055,6.646651018,,,,
9.501,6.528016468,,,,
9.6985,7.285849144,,,,
9.565,6.869626991,,,,
9.6045,29.38201967,,,,
9.4635,24.58946253,,,,
9.689,10.39530081,,,,
9.7195,23.07764762,,,,
9.4835,6.034544535,,,,
9.574,11.41610809,,,,
9.7315,6.93364318,,,,
9.3235,21.6391277,,,,
9.5505,6.581827235,,,,
9.338,5.928469954,,,,
9.559,32.82636926,,,,
9.7085,7.085303646,,,,
9.697,6.574282546,,,,
9.684,9.631310607,,,,
9.6875,6.862641164,,,,
9.608,6.851228795,,,,
9.5725,8.023823512,,,,
9.6195,6.189323045,,,,
9.502,21.6072672,,,,
9.7655,7.027197859,,,,
9.576,6.607134326,,,,
9.7165,23.949011,,,,
9.6565,6.633363231,,,,
9.408,12.15720099,,,,
9.7825,7.265135494,,,,
9.4285,6.567487172,,,,
9.7935,7.256228893,,,,
9.484,22.74119047,,,,
9.6775,6.998463671,,,,
9.3625,6.765655456,,,,
9.706,6.740294059,,,,
9.7025,6.818943742,,,,
9.721,12.05994026,,,,
9.502,25.13976921,,,,
9.4505,6.352208258,,,,
9.291,25.61265935,,,,
9.778,7.343957789,,,,
9.7795,6.737794873,,,,
9.4525,9.928179277,,,,
9.612,6.36808103,,,,
9.4195,5.772306277,,,,
9.536,6.771905493,,,,
9.6135,7.132819761,,,,
9.347,24.95637376,,,,
9.752,7.320143168,,,,
9.5645,6.516351721,,,,
9.8535,7.074817153,,,,
9.536,6.117001226,,,,
9.6675,6.812044021,,,,
9.334,19.49339488,,,,
9.6125,7.036642932,,,,
9.603,5.835442657,,,,
9.6845,6.966129467,,,,
9.5375,26.21807761,,,,
9.501,7.545329615,,,,
9.58,6.677095177,,,,
9.567,6.492573527,,,,
9.4025,19.01337671,,,,
9.62,7.577704138,,,,
9.61,6.474635125,,,,
9.329,33.43826788,,,,
9.6705,7.192143613,,,,
9.5605,6.294627848,,,,
9.5995,6.708136831,,,,
9.657,28.41318974,,,,
9.5435,6.607049852,,,,
9.6195,6.235681178,,,,
9.655,7.439218709,,,,
9.4685,6.410616799,,,,
9.4755,18.0088145,,,,
9.722,7.111871484,,,,
9.574,6.779492901,,,,
9.4645,6.925730268,,,,
9.5885,17.16467791,,,,
9.6255,7.402313811,,,,
9.0585,18.14370628,,,,
9.7355,6.770416512,,,,
9.693,20.97116475,,,,
9.498,7.140657953,,,,
9.471,12.2452913,,,,
9.4625,21.74361041,,,,
9.58,10.94484353,,,,
9.557,16.24323709,,,,
9.5975,7.620793512,,,,
9.5625,6.879759716,,,,
9.4245,6.636286593,,,,
9.5135,27.12339982,,,,
9.367,34.29692859,,,,
9.4285,25.11274353,,,,
9.449,18.22817596,,,,
9.31,31.36708306,,,,
9.513,7.663212838,,,,
9.4525,11.64322738,,,,
9.1895,17.81938803,,,,
9.5365,7.166496198,,,,
9.219,30.8074348,,,,
9.4265,15.33638151,,,,
9.252,18.12491368,,,,
9.2,28.02161666,,,,
9.1995,20.06675608,,,,
9.3625,23.0768519,,,,
9.277,27.09435866,,,,
9.3565,7.882855304,,,,
8.889,23.31533142,,,,
